week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,1233
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1234
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1234
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1234
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1234
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1234
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1234
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1234
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1234
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1234
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1234
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1234
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1234
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1234
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1234
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1234
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1234
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1234
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1234
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1234
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1234
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1234
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1234
23,2024-06-03,2024-06-09 00:00:00.000000,7,90,100.0,100.0,91.3,1234
24,2024-06-10,2024-06-16 00:00:00.000000,7,120,100.0,100.0,152.36666666666667,1234
25,2024-06-17,2024-06-23 00:00:00.000000,7,150,40.38888888888889,67.31481481481481,60.583333333333336,1234
26,2024-06-24,2024-06-30 00:00:00.000000,7,150,80.73333333333333,100.0,121.1,1234
27,2024-07-01,2024-07-07 00:00:00.000000,7,150,60.266666666666666,100.0,90.4,1234
28,2024-07-08,2024-07-14 00:00:00.000000,7,150,40.15555555555556,66.92592592592592,60.233333333333334,1234
29,2024-07-15,2024-07-21 00:00:00.000000,7,150,40.63333333333334,67.72222222222223,60.95,1234
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,1234
31,2024-07-29,2024-08-04 00:00:00.000000,7,150,64.24444444444444,100.0,96.36666666666666,1234
32,2024-08-05,2024-08-11 00:00:00.000000,7,150,20.51111111111111,34.18518518518518,30.766666666666666,1234
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,1234
34,2024-08-19,2024-08-25 00:00:00.000000,7,150,31.655555555555555,52.75925925925926,47.483333333333334,1234
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,1234
36,2024-09-02,2024-09-08 00:00:00.000000,7,90,100.0,100.0,90.21666666666667,1234
37,2024-09-09,2024-09-15 00:00:00.000000,7,150,59.43333333333334,99.05555555555556,89.15,1234
38,2024-09-16,2024-09-22 00:00:00.000000,7,150,41.66666666666667,69.44444444444444,62.5,1234
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,1234
40,2024-09-30,2024-10-06 00:00:00.000000,7,150,18.9,31.5,28.35,1234
41,2024-10-07,2024-10-13 00:00:00.000000,7,150,80.15555555555555,100.0,120.23333333333333,1234
42,2024-10-14,2024-10-20 00:00:00.000000,7,150,40.233333333333334,67.05555555555556,60.35,1234
43,2024-10-21,2024-10-27 00:00:00.000000,7,150,21.96666666666667,36.611111111111114,32.95,1234
44,2024-10-28,2024-11-03 00:00:00.000000,7,150,20.022222222222226,33.370370370370374,30.033333333333335,1234
45,2024-11-04,2024-11-10 00:00:00.000000,7,150,20.01111111111111,33.35185185185185,30.016666666666666,1234
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,1234
47,2024-11-18,2024-11-24 00:00:00.000000,7,150,39.97777777777778,66.62962962962963,59.96666666666667,1234
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,1234
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,1234
50,2024-12-09,2024-12-12 14:30:26.155378,4,150,35.952777777777776,34.24074074074074,30.816666666666666,1234
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1266
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1266
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1266
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1266
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1266
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1266
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1266
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1266
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1266
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1266
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1266
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1266
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1266
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1266
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1266
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1266
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1266
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1266
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1266
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1266
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1266
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1266
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,1266
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,1266
25,2024-06-17,2024-06-23 00:00:00.000000,7,90,67.51851851851852,67.51851851851852,60.766666666666666,1266
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,67.0925925925926,67.0925925925926,60.38333333333333,1266
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,3.888888888888889,3.888888888888889,3.5,1266
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,1266
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,1266
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,1266
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,1266
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,1266
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,1266
34,2024-08-19,2024-08-25 00:00:00.000000,7,0,0.0,0.0,0.0,1266
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,1266
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,1266
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,1266
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,1266
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,1266
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,1266
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,1266
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,1266
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,1266
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,1266
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,1266
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,1266
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,1266
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,1266
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,1266
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,1266
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1314
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1314
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1314
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1314
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1314
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1314
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1314
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1314
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1314
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1314
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1314
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1314
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1314
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1314
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1314
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1314
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1314
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1314
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1314
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1314
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1314
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1314
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,1314
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,1314
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,1314
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,1314
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,100.0,100.0,122.95,1314
28,2024-07-08,2024-07-14 00:00:00.000000,7,120,58.75,78.33333333333333,70.5,1314
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,46.111111111111114,46.111111111111114,41.5,1314
30,2024-07-22,2024-07-28 00:00:00.000000,7,135,29.839506172839503,44.75925925925926,40.28333333333333,1314
31,2024-07-29,2024-08-04 00:00:00.000000,7,135,7.506172839506172,11.25925925925926,10.133333333333333,1314
32,2024-08-05,2024-08-11 00:00:00.000000,7,135,38.20987654320988,57.31481481481482,51.583333333333336,1314
33,2024-08-12,2024-08-18 00:00:00.000000,7,135,46.283950617283956,69.42592592592592,62.483333333333334,1314
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,67.35185185185185,67.35185185185185,60.61666666666667,1314
35,2024-08-26,2024-09-01 00:00:00.000000,7,135,29.65432098765432,44.48148148148148,40.03333333333333,1314
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,1314
37,2024-09-09,2024-09-15 00:00:00.000000,7,90,0.0,0.0,0.0,1314
38,2024-09-16,2024-09-22 00:00:00.000000,7,90,0.0,0.0,0.0,1314
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,1314
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,1314
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,1314
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,1314
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,1314
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,1314
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,1314
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,1314
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,1314
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,1314
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,1314
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,1314
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1315
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1315
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1315
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1315
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1315
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1315
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1315
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1315
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1315
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1315
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1315
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1315
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1315
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1315
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1315
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1315
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1315
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1315
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1315
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1315
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1315
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1315
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,1315
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,1315
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,1315
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,1315
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,0.6666666666666666,0.6666666666666666,0.6,1315
28,2024-07-08,2024-07-14 00:00:00.000000,7,90,30.703703703703706,30.703703703703706,27.633333333333333,1315
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,1315
30,2024-07-22,2024-07-28 00:00:00.000000,7,90,100.0,100.0,151.06666666666666,1315
31,2024-07-29,2024-08-04 00:00:00.000000,7,90,100.0,100.0,150.68333333333334,1315
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,100.0,100.0,93.88333333333334,1315
33,2024-08-12,2024-08-18 00:00:00.000000,7,90,100.0,100.0,90.51666666666667,1315
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,100.0,100.0,91.08333333333333,1315
35,2024-08-26,2024-09-01 00:00:00.000000,7,90,100.0,100.0,90.35,1315
36,2024-09-02,2024-09-08 00:00:00.000000,7,90,67.0,67.0,60.3,1315
37,2024-09-09,2024-09-15 00:00:00.000000,7,90,53.074074074074076,53.074074074074076,47.766666666666666,1315
38,2024-09-16,2024-09-22 00:00:00.000000,7,90,100.0,100.0,120.91666666666667,1315
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,1315
40,2024-09-30,2024-10-06 00:00:00.000000,7,90,100.0,100.0,90.31666666666666,1315
41,2024-10-07,2024-10-13 00:00:00.000000,7,90,100.0,100.0,90.33333333333333,1315
42,2024-10-14,2024-10-20 00:00:00.000000,7,90,33.44444444444444,33.44444444444444,30.1,1315
43,2024-10-21,2024-10-27 00:00:00.000000,7,90,100.0,100.0,120.48333333333333,1315
44,2024-10-28,2024-11-03 00:00:00.000000,7,90,67.0925925925926,67.0925925925926,60.38333333333333,1315
45,2024-11-04,2024-11-10 00:00:00.000000,7,90,66.85185185185185,66.85185185185185,60.166666666666664,1315
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,1315
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,1315
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,1315
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,1315
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,1315
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1337
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1337
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1337
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1337
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1337
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1337
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1337
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1337
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1337
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1337
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1337
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1337
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1337
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1337
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1337
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1337
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1337
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1337
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1337
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1337
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1337
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1337
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,1337
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,1337
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,1337
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,1337
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,1337
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,1337
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,100.0,100.0,212.51666666666668,1337
30,2024-07-22,2024-07-28 00:00:00.000000,7,120,100.0,100.0,242.93333333333334,1337
31,2024-07-29,2024-08-04 00:00:00.000000,7,150,100.0,100.0,290.93333333333334,1337
32,2024-08-05,2024-08-11 00:00:00.000000,7,150,100.0,100.0,250.33333333333334,1337
33,2024-08-12,2024-08-18 00:00:00.000000,7,150,100.0,100.0,210.3,1337
34,2024-08-19,2024-08-25 00:00:00.000000,7,150,33.355555555555554,55.592592592592595,50.03333333333333,1337
35,2024-08-26,2024-09-01 00:00:00.000000,7,150,40.04444444444445,66.74074074074075,60.06666666666667,1337
36,2024-09-02,2024-09-08 00:00:00.000000,7,150,60.044444444444444,100.0,90.06666666666666,1337
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,1337
38,2024-09-16,2024-09-22 00:00:00.000000,7,150,80.04444444444444,100.0,120.06666666666666,1337
39,2024-09-23,2024-09-29 00:00:00.000000,7,150,100.0,100.0,181.46666666666667,1337
40,2024-09-30,2024-10-06 00:00:00.000000,7,90,100.0,100.0,160.11666666666667,1337
41,2024-10-07,2024-10-13 00:00:00.000000,7,150,100.0,100.0,202.23333333333332,1337
42,2024-10-14,2024-10-20 00:00:00.000000,7,150,100.0,100.0,183.1,1337
43,2024-10-21,2024-10-27 00:00:00.000000,7,150,100.0,100.0,180.43333333333334,1337
44,2024-10-28,2024-11-03 00:00:00.000000,7,150,100.0,100.0,180.55,1337
45,2024-11-04,2024-11-10 00:00:00.000000,7,150,100.0,100.0,270.23333333333335,1337
46,2024-11-11,2024-11-17 00:00:00.000000,7,150,93.41111111111111,100.0,140.11666666666667,1337
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,1337
48,2024-11-25,2024-12-01 00:00:00.000000,7,150,80.05555555555556,100.0,120.08333333333333,1337
49,2024-12-02,2024-12-08 00:00:00.000000,7,150,100.0,100.0,290.43333333333334,1337
50,2024-12-09,2024-12-12 14:30:26.155378,4,200,100.0,100.0,200.28333333333333,1337
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1412
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1412
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1412
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1412
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,1412
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,1412
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,1412
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,1412
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,1412
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,1412
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,1412
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,1412
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,1412
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,1412
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,1412
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,1412
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,1412
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,1412
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,1412
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,1412
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,1412
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,1412
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,1412
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,1412
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,1412
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,1412
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,1412
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,1412
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,1412
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,1412
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,1412
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,1412
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,1412
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,34.425925925925924,34.425925925925924,30.983333333333334,1412
35,2024-08-26,2024-09-01 00:00:00.000000,7,90,74.11111111111111,74.11111111111111,66.7,1412
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,1412
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,1412
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,1412
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,1412
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,1412
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,1412
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,1412
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,1412
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,1412
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,1412
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,1412
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,1412
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,1412
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,1412
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,1412
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,1413
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,1413
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,1413
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,1413
