student_id,adherence%,basic_adherence%,smart_duration,intervals,total_duration
1180,0.06962962962962962,0.06962962962962962,3,1,36
1181,0.0,0.0,0,0,0
1185,25.681944444444444,32.90185185185186,3347,25,4316
1186,0.0,0.0,0,0,2
1190,0.03925925925925926,0.03925925925925926,2,0,4
1201,0.6174074074074073,0.6174074074074073,30,0,501
1202,7.492222222222223,7.492222222222223,456,0,605
1203,23.920888888888886,28.02148148148148,2958,50,4018
1204,27.76066666666667,28.50333333333333,3559,48,4440
1205,8.455555555555556,8.455555555555556,691,2,1373
1208,0.0,0.0,2,0,10
1210,36.047037037037036,36.047037037037036,2896,0,4507
1211,0.22518518518518518,0.22518518518518518,10,0,14
1212,0.1685185185185185,0.1685185185185185,8,0,21
1213,2.9482222222222223,4.913703703703704,293,0,366
1214,8.368222222222222,13.947037037037036,875,0,1515
1215,0.0,0.0,0,0,0
1216,0.3577777777777778,0.5962962962962963,27,0,72
1217,0.08488888888888889,0.14148148148148149,6,0,11
1218,1.4715555555555557,2.452592592592593,110,0,140
1219,4.47037037037037,4.47037037037037,201,0,394
1220,1.3018518518518518,1.3018518518518518,60,0,117
1229,19.621111111111112,19.621111111111112,2630,3,5059
1230,44.304922558922556,55.58888888888888,5777,66,9087
1231,35.009629629629636,35.009629629629636,1592,0,1906
1232,35.983333333333334,35.983333333333334,2880,1,3804
1233,21.739111111111107,27.49666666666667,1542,0,2306
1234,20.83,29.203333333333333,1568,1,1962
1235,1.8114814814814817,1.8114814814814817,84,0,207
1266,2.77,2.77,125,0,176
1270,23.954814814814817,23.954814814814817,1315,3,2546
1275,0.7174074074074074,0.7174074074074074,32,0,104
1276,34.660740740740735,34.660740740740735,2374,21,3712
1277,29.5837037037037,29.5837037037037,2643,0,3211
1280,0.0,0.0,62,0,77
1282,0.5051851851851852,0.5051851851851852,23,0,389
1283,36.55962962962963,36.55962962962963,4370,0,5881
1289,1.9222222222222223,1.9222222222222223,86,15,214
1294,0.9162962962962963,0.9162962962962963,41,0,96
1295,9.073333333333334,9.073333333333334,669,9,976
1296,16.70111111111111,16.70111111111111,1019,6,1730
1297,0.0,0.0,0,0,0
1298,9.818888888888889,9.818888888888889,924,0,1771
1299,0.00022222222222222218,0.00037037037037037035,0,1,1
1302,0.7125925925925926,0.7125925925925926,63,0,112
1304,1.122962962962963,1.122962962962963,51,0,68
1305,0.003333333333333333,0.003333333333333333,0,0,6
1306,0.9674074074074075,0.9674074074074075,44,0,118
1307,0.0,0.0,0,0,0
1308,0.03962962962962963,0.03962962962962963,8,0,94
1310,0.0,0.0,0,0,0
1314,8.474135802469137,10.380740740740741,593,8,970
1315,26.37666666666667,26.37666666666667,1377,0,1416
1320,0.005555555555555556,0.005555555555555556,0,0,0
1326,1.2207407407407407,1.2251851851851852,55,0,83
1335,11.85037037037037,11.85037037037037,564,0,945
1337,35.739111111111114,38.446666666666665,4339,1,7722
1339,0.2688888888888889,0.44814814814814813,31,0,120
1348,0.0,0.0,0,0,1
1349,1.375185185185185,1.375185185185185,152,2,357
1356,0.011111111111111112,0.011111111111111112,0,1,4
